piano_tariff,metodo_pagamento,sesso,etacl,zona_attivaz,canale_attivaz,vas1,vas2,q01_out_ch_peak,q01_out_dur_peak,q01_out_val_peak,q01_out_dur_offpeak,q01_out_val_offpeak,q01_in_ch_tot,q01_in_dur_tot,q01_ch_sms,q09_out_ch_peak,q09_out_dur_peak,q09_out_val_peak,q09_out_dur_offpeak,q09_out_val_offpeak,q09_in_ch_tot,q09_in_dur_tot,q09_ch_sms,test
7,1,1,22.16,1,7,1,1,0,0,0,0,0,0,0,0,342,67006,262.8239,0,0,140,14645,0,0
3,1,3,31.5,3,5,1,1,0,0,0,0,0,0,0,0,21,1591,9.9087,61,0.3615,69,3434,0,0
7,2,1,31.47,1,5,2,1,214,34018,166.0698,4893,19.4369,501,39177,0,267,42522,167.3956,0,0,363,37754,0,0
7,2,1,43.6,1,5,2,1,96,9773,57.4217,11381,33.2743,229,27984,0,297,39324,164.2023,0,0,288,37105,0,0
8,3,1,36.68,2,5,1,1,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0
8,2,1,27.96,2,5,1,1,28,2701,12.0717,0,0,26,3339,0,12,928,5.9935,0,0,37,4348,0,0
3,3,3,39.21,4,5,1,1,103,4357,31.8396,3295,15.0888,115,4297,0,0,0,0,0,0,0,0,0,0
3,2,1,46.09,2,5,1,1,1,10,0.1518,1369,5.2353,55,1825,0,11,868,5.3598,2572,11.1849,46,2787,1,0
8,2,3,17.86,3,9,1,1,0,0,0,0,0,0,0,0,51,5814,35.0555,0,0,26,1362,3,0
8,2,1,31.44,1,3,1,1,44,10186,56.7287,0,0,27,4007,4,44,12776,70.0006,0,0,19,4583,10,0
3,3,1,39.24,2,5,1,1,36,2364,15.2195,928,4.5278,107,8272,0,90,4711,32.1133,1001,5.0225,180,12003,0,0
8,3,1,48.06,2,5,2,1,9,393,2.9046,0,0,9,168,0,8,358,2.1345,0,0,8,296,0,0
7,2,1,26.62,2,5,1,1,134,24745,192.9607,0,0,194,13592,8,134,26027,147.0833,0,0,130,9132,15,0
3,2,1,33.63,1,5,1,1,45,3263,27.0815,608,3.1266,83,2127,0,25,2686,16.0009,198,1.3113,12,241,0,0
7,2,1,33.47,2,5,1,1,56,3536,22.8842,1106,4.3594,154,14883,1,95,6607,32.2656,0,0,124,13869,2,0
8,2,3,23.24,3,9,1,1,0,0,0,0,0,0,0,0,41,4142,25.4556,0,0,177,28063,0,0
7,2,1,29.11,1,5,1,1,231.319799,22671,117.6788,623,2.4093,214,12684,0,291,34116,145.896,0,0,195,13264,0,0
7,2,1,27.6,1,5,1,1,84,7182,33.0837,0,0,132,5302,0,125,13409,57.4119,0,0,42,3293,0,0
7,2,1,27.54,4,5,1,1,207.605539,10331,52.3563,0,0,122,8030,3,234,16025,78.5268,0,0,145,9196,5,0
8,2,3,15.21,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,1,41.44,3,5,2,1,46,2550,17.1593,2325,8.9022,141,21384,0,55,2974,14.4066,0,0,169,16923,1,0
8,3,2,23.96,4,5,1,1,0,0,0,0,0,0,0,0,23,667,5.7931,0,0,20,871,0,0
7,2,1,36.68,2,5,2,1,112,15640.7147,51.6829,0,0,83,13445,0,148,27167,107.609,0,0,72,8906,0,0
8,2,3,21.67,2,5,1,1,0,0,0,0,0,0,0,0,2,183,1.144,0,0,0,0,0,0
8,3,1,17.47,1,5,1,2,0,0,0,0,0,0,0,0,61,12608,70.8935,0,0,2,48,0,0
7,3,1,40.22,1,5,1,1,0,0,0,0,0,0,0,0,355,34745,154.6463,0,0,177,13431,0,0
8,2,3,16.16,3,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,1,44.59,2,5,2,1,161,15761,63.4013,7361,24.9908,164,12404,0,184,20425,46.8597,0,0,185,14654,0,0
8,1,3,28.13,3,5,1,1,61,4429,28.9939,0,0,28,1970,0,50,3368,22.4194,0,0,24,1410,0,0
7,2,1,24.59,1,5,2,1,0,0,0,0,0,0,0,0,195,17911,80.9768,0,0,25,6438,0,0
8,3,1,34.45,2,5,1,1,4,687,3.7552,319,1.6361,8,598,0,45,3320,20.7998,908,4.2427,73,6341,0,0
7,1,1,44.95,1,5,1,1,19,1781,10.6277,5371,15.2825,24,626,0,299,102175,378.1043,0,0,120,22052,57,0
7,2,3,27.11,1,5,1,1,856,66011,312.6346,0,0,205,15317,54,30,1768,9.1072,0,0,140,3311,0,0
7,3,1,46.59,1,3,1,2,730,78058,340.5661,0,0,620,47859,0,618,81470,344.876,0,0,420,56566,0,0
8,2,3,21.63,4,9,1,1,0,0,0,0,0,0,0,0,176,10426,71.5959,0,0,107,6555,0,0
7,2,1,38.65,1,7,1,1,538,68132,374.7039,22252,73.2744,246,18687,4,632,90882,374.1281,0,0,244,30952,3,0
7,3,1,35.77,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,1,34.45,2,7,1,1,108,9372,43.0038,0,0,123,11756,0,91,9774,42.6134,0,0,80,6652,0,0
7,1,1,43.44,4,5,2,1,41,3887,17.3421,0,0,209,18220,0,260,22046,89.6053,0,0,247,19826,0,0
8,1,1,46.09,2,5,1,1,33.3840611,1078,8.2633,2985,13.9443,14,1276,0,17,901,6.372,0,0,22,1242,0,0
8,2,3,15.47,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,1,47.6,3,5,1,1,175.489125,11856.8166,78.9838,5696,19.4508,218,15159,0,147,11889,72.9222,2317,8.3676,242,21491,0,0
6,1,1,34.06,1,5,2,1,230,29703,126.4638,0,0,245,28762,63,426,77158,306.2021,0,0,310,46931,177,0
8,3,1,19.8,1,5,2,1,0,0,0,0,0,0,0,0,171,7729,56.2473,0,0,73,3561,0,0
7,1,1,20.95,3,5,1,1,0,0,0,0,0,0,0,0,90,6690,32.0296,0,0,81,11577,1,0
7,2,3,28.75,3,7,2,1,19.6220792,2281,13.9888,1370,4.8242,123,14467,0,156,30413,135.8478,15413,44.8455,145,27694,0,0
8,3,1,28.03,2,5,1,1,104.783735,4626,39.7672,10256,42.0396,68,6573,2,69,6712,41.5138,0,0,38,1138,0,0
7,2,1,26.81,2,5,2,1,147,13924,71.9373,0,0,176,13000,1,353,34782,155.4489,0,0,270,30890,0,0
7,2,1,32.55,2,5,2,1,0,0,0,0,0,0,0,0,417,100991,386.1672,0,0,187,56910,0,0
8,3,1,24.32,3,5,1,1,0,0,0,0,0,0,0,0,303,22543,146.7879,0,0,144,10828,0,0
7,2,1,32.78,3,5,1,1,117.194749,9985,55.7045,190,0.7928,83,7657,0,105,13696,57.3897,0,0,98,9354,0,0
8,2,3,16.16,2,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,3,44.59,3,5,1,1,195,22958.8636,80.5182,0,0,117,13852,0,154,10797,52.3899,0,0,149,18702,0,0
8,2,3,20.16,1,9,1,1,0,0,0,0,0,0,0,0,2,110,0.77,0,0,3,40,0,0
7,2,2,23.67,1,9,1,1,0,0,0,0,0,0,0,0,11,708,3.4381,0,0,13,432,0,0
3,3,1,41.4,1,5,1,1,-21.007188,491,3.1117,28,0.1746,6,85,0,28,1538,10.3741,65,0.2686,14,516,0,0
7,2,3,31.77,3,5,1,2,185,20270,87.8906,0,0,125,13705,0,233,40270,160.9151,0,0,200,35209,1,0
4,3,1,35.77,3,7,1,1,146,18463,93.7555,2246,8.1864,257,24743,0,1,49,0.3119,348,1.4006,43,2358,0,0
8,3,3,38.42,3,5,2,1,52,3089,20.4006,356,2.1443,146,4035,0,32,2188,14.4107,0,0,21,1078,0,0
3,3,1,36.03,1,5,1,1,431,49379,280.4289,8868,28.4423,149,19193,0,0,0,0,0,0,0,0,0,0
8,2,3,17.47,1,9,2,1,0,0,0,0,0,0,0,0,17,1510,8.4585,0,0,17,1686,0,0
7,2,1,17.67,1,2,2,1,0,0,0,0,0,0,0,0,112,15451,64.0747,0,0,14,2293,13,0
7,3,1,23.93,2,5,2,1,0,0,0,0,0,0,0,0,271,33639,142.1,0,0,105,18916,0,0
7,2,1,21.67,3,3,1,1,0,0,0,0,0,0,0,0,81,34715,126.3378,0,0,86,11673,0,0
3,1,2,42.88,1,5,1,1,74,5740,35.4646,33363,90.2493,168,37881,0,44,4704,27.4311,2673,9.9934,50,9278,0,0
8,3,3,47.6,1,5,1,2,51,4720,28.2383,1939,6.5802,52,1202,0,259,29091,175.6883,0,0,154,11386,15,0
8,2,3,25.11,2,5,2,1,32,4484,26.2789,0,0,40,2468,0,133,13228,52.6688,0,0,81,6647,0,0
8,2,1,36.72,1,5,1,1,38,4640,26.4973,1000,3.8848,160,29601,0,99,13065,77.1618,0,0,183,37382,3,0
3,3,1,44.42,3,5,1,1,118.103141,3558,24.5394,327,1.6578,104,4099,0,31,868,7.4261,85,0.3192,54,2709,0,0
7,3,2,23.37,4,5,1,1,0,0,0,0,0,0,0,0,295,23540,110.3643,0,0,455,34130,0,0
8,2,2,16.52,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,3,49.7,2,5,1,1,205,24213,103.4592,0,0,237,14469,60,209,28417,118.1622,0,0,175,14849,139,0
8,2,2,19.8,1,9,2,1,0,0,0,0,0,0,0,0,99,6530,43.4185,0,0,104,11315,6,0
7,3,1,35.57,4,5,1,2,151,18950,96.0233,9377,26.1492,85,8277,0,163,18202,78.6951,0,0,58,5356,1,0
7,3,3,38.81,1,5,2,1,0,0,0,0,0,0,0,0,19,5761,21.5394,0,0,42,4029,2,0
8,3,1,18,2,5,2,1,0,0,0,0,0,0,0,0,56,3303,21.4722,0,0,151,10838,6,0
7,3,2,43.44,2,5,2,1,165,24612,143.1365,0,0,441,71891,0,284,55041,206.2987,0,0,251,36167,0,0
7,2,1,43.83,1,4,1,1,315,51968,253.8799,2090,7.5837,438,51102,0,428,60215,248.8387,0,0,418,76089,0,0
8,2,3,17.63,3,5,2,1,0,0,0,0,0,0,0,0,76,4933,32.1629,0,0,11,483,0,0
8,2,3,15.47,2,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,3,28.78,4,5,1,1,90,7939,47.9215,8949,30.4849,91,20419,11,228,40294,160.3805,0,0,102,17148,10,0
7,3,1,50.29,3,5,2,1,520,81636,331.4202,0,0,176,18562,0,652,96879,380.8524,0,0,113,16819,0,0
8,2,3,23.67,2,5,1,1,0,0,0,0,0,0,0,0,6,429,2.8173,0,0,14,2033,0,0
7,3,1,30.62,3,5,1,1,257,25993,117.2491,0,0,204,18444,1,235,21716,97.9724,0,0,226,17593,0,0
6,2,1,34.49,1,5,1,1,77,7853,34.6419,0,0,150,16062,1,115,12625,54.7816,0,0,194,20216,14,0
8,2,3,20.78,1,5,1,1,0,0,0,0,0,0,0,0,94,4043,30.4234,0,0,157,10134,5,0
7,2,3,34.45,3,5,2,1,39,2945,18.1452,33,0.187,60,5105,0,36,2404,14.9137,1804,6.4165,79,5850,0,0
7,3,1,23.67,1,5,1,1,0,0,0,0,0,0,0,0,445,36173,168.7879,0,0,244,17795,0,0
8,2,1,23.83,4,9,1,1,0,0,0,0,0,0,0,0,212,17801,113.0989,0,0,104,7995,0,0
8,1,1,42.42,2,5,1,1,15,1429,8.5019,1408,4.7137,46,4858,0,11,1043,6.4805,0,0,14,1593,0,0
7,2,2,23.86,1,5,1,1,0,0,0,0,0,0,0,0,137,18041,75.4611,0,0,73,11363,23,0
7,2,3,34,3,7,2,1,306,48059,191.1355,0,0,224,17305,13,360,61766,207.0656,0,0,178,25414,12,0
6,1,1,32.55,3,3,1,1,27,941,5.9883,0,0,9,1578,0,38,5584,22.9007,0,0,11,644,7,0
7,2,1,37.04,1,7,2,1,75,13052.303,39.666,1736,5.6506,122,16393,0,64,6024,25.3348,0,0,145,21358,0,0
7,2,2,23.01,3,8,2,1,0,0,0,0,0,0,0,0,92,40176,146.0328,0,0,72,10993,21,0
8,2,1,28.45,1,5,2,1,47,5568,33.3791,0,0,70,10205,3,69,4419,27.4249,0,0,96,15948,0,0
8,1,3,29.4,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2639,0,0
8,2,1,24.09,3,5,2,1,0,0,0,0,0,0,0,0,36,2368,15.8516,0,0,25,2608,0,0
6,3,1,32.62,2,5,2,1,300,38117,161.32,0,0,709,52533,0,100,14286,57.5219,0,0,193,12304,0,0
8,2,1,22.78,2,5,1,1,0,0,0,0,0,0,0,0,39,5751,33.4933,0,0,1,2,0,0
7,3,1,46.72,1,5,1,1,76,6277,38.2855,3716,13.9882,107,5702,0,248,15190,76.9268,0,0,79,4133,0,0
7,3,1,42.42,3,5,1,1,52,3972,24.6944,1248,5.2364,210,9375,0,100,8830,40.3368,0,0,178,10249,0,0
3,3,1,35.77,1,5,1,1,33,2079,13.5234,16,0.1441,19,934,0,78,5875,36.639,179,0.7649,66,5549,0,0
7,3,3,38.91,2,5,1,1,45,7210,39.7243,204,0.6218,105,8529,0,72,13411,53.0107,0,0,88,5795,0,0
7,3,1,23.01,2,5,1,1,0,0,0,0,0,0,0,0,223,34061,138.5783,0,0,106,11631,1,0
8,1,1,17.77,1,5,2,1,0,0,0,0,0,0,0,0,96,9565,55.7443,0,0,43,4446,0,0
4,1,3,36,2,5,2,1,20,1221,7.2691,144,0.6755,75,2742,10,0,0,0,0,0,8,895,0,0
8,3,3,25.34,1,3,1,1,0,0,0,0,0,0,0,0,24,1651,10.9375,0,0,76,8833,2,0
8,3,1,37.4,2,5,1,1,5,218,1.6093,275,1.0086,94,9045,0,7,453,3.0435,0,0,64,6993,0,0
8,2,3,22.32,1,9,1,1,0,0,0,0,0,0,0,0,6,655,3.9757,0,0,35,3121,1,0
8,3,3,40.42,2,5,1,1,0,0,0,831,2.1035,4,39,0,6,624,3.8166,0,0,5,214,1,0
7,2,1,19.8,1,5,1,1,0,0,0,0,0,0,0,0,106,8607,40.1989,0,0,215,20844,0,0
7,3,1,38.42,2,5,2,1,207,48996,257.3081,14279,41.0883,127,21430,0,243,38860,156.2267,0,0,155,28599,0,0
8,3,1,36.22,2,5,1,1,31,3912,23.2431,0,0,34,2705,0,83,8041,49.6661,0,0,101,9814,0,0
7,2,1,30.75,2,5,1,1,16,2017,10.2481,0,0,37,5986,0,51,5514,40.5532,0,0,65,12099,0,0
7,2,1,32.45,2,5,1,1,19,930,6.3844,254,1.4724,56,2156,0,87,6370,30.6316,0,0,97,8540,0,0
7,3,1,17.27,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,3,25.6,1,5,1,1,1,348,1.8861,0,0,3,21,0,0,0,0,0,0,6,32,0,0
7,3,1,34.95,3,2,1,2,0,0,0,0,0,0,0,0,461,56307,238.7642,0,0,138,10151,0,0
8,1,3,37.83,1,5,1,1,9,599,3.9984,0,0,14,767,7,78,4959,22.8481,0,0,59,4303,19,0
7,2,3,15.14,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,1,28.72,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,3,35.63,4,5,1,2,135,12171,72.9862,5176,17.4454,245,7112,0,156,12447,73.6891,0,0,263,8414,0,0
8,3,2,16.16,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,1,22.16,1,7,2,1,0,0,0,0,0,0,0,0,65,18720,36.8735,0,0,21,3085,7,0
7,2,1,20.65,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,3,41.67,3,8,2,1,6,495,3.0275,1141,4.2422,12,810,0,197,18758,77.1303,0,0,89,6863,0,0
8,2,1,22.78,3,9,2,1,0,0,0,0,0,0,0,0,115,11304,62.1819,0,0,97,7238,3,0
7,3,1,33.14,2,5,1,1,77,5450,34.3635,227,1.1971,109,5642,0,92,7134,33.6451,0,0,91,4781,0,0
6,3,1,34.98,2,5,1,2,192,30739,124.2946,0,0,261,27169,9,283,44974,182.0671,0,0,192,19336,11,0
3,1,1,40.59,2,5,2,1,366,68734,371.8299,10388,30.7344,342,33432,0,49,5046,29.609,219,0.9699,86,7387,0,0
8,1,3,42.59,4,5,1,1,45,2904,18.4096,2559,8.1543,36,4481,9,22,834,6.1412,0,0,19,892,2,0
7,2,3,33.27,2,5,1,1,250.616682,18604,88.0141,0,0,179,14857,0,319,19015,97.5711,0,0,168,11102,0,0
7,1,1,25.44,4,5,1,1,131,5868,33.4711,0,0,2,30,0,361,22163,112.5034,0,0,315,23086,0,0
7,3,1,24.09,1,5,1,1,0,0,0,0,0,0,0,0,55,2849,15.3646,0,0,36,2220,0,0
7,3,1,36.06,2,3,1,2,457.206581,42237,254.8209,9119,30.8629,212,11643,0,618,61451,272.5663,0,0,237,17394,0,0
7,2,1,23.67,1,9,1,1,0,0,0,0,0,0,0,0,167,23429,96.8682,0,0,172,34599,0,0
6,1,1,31.9,1,5,1,1,0,0,0,0,0,0,0,0,11,529,2.9345,0,0,4,182,0,0
6,3,3,41.4,4,5,1,1,167.62045,12944.0959,51.9881,0,0,77,7165,0,182,18854,82.0474,0,0,136,12228,0,0
7,2,1,32.19,1,5,1,1,0,0,0,0,0,0,0,0,225,22367,99.2537,0,0,132,14424,0,0
6,2,1,28.75,2,5,1,1,204,28682,118.4401,0,0,170,14564,3,154,30791,120.4408,0,0,126,19043,1,0
8,2,1,38.91,3,8,1,1,9,433,3.8925,1192,4.1678,38,440,0,6,304,2.1779,0,0,4,99,0,0
8,2,2,19.14,3,9,2,1,0,0,0,0,0,0,0,0,110,14235,84.2914,0,0,194,34985,22,0
6,3,3,31.11,4,5,1,1,216,27726,116.5349,0,0,164,16058,4,552,81778,334.9244,0,0,315,43385,6,0
7,2,1,16.98,3,5,2,1,0,0,0,0,0,0,0,0,68,9504,39.3199,0,0,28,3632,0,0
8,2,3,18.91,3,9,1,1,0,0,0,0,0,0,0,0,144,18397,109.1273,0,0,130,21108,0,0
8,2,2,33.14,1,5,1,1,32,3501,20.2353,2189,7.0083,46,3433,0,28,1522,10.6901,0,0,67,5200,0,0
6,1,2,34.09,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,1,20.45,1,5,1,2,0,0,0,0,0,0,0,0,46,3073,15.1952,0,0,42,2983,0,0
7,3,1,28.45,2,5,2,1,180,18637,81.8233,0,0,276,16473,0,254,45482,180.8007,0,0,168,19892,2,0
8,2,1,18.22,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,147,0,0
8,2,3,20.98,2,9,1,1,0,0,0,0,0,0,0,0,30,4481,26.0573,0,0,19,1355,0,0
7,1,3,36.91,4,5,1,2,558,79926,398.2151,6470,20.6128,294,35680,0,419,57663,289.3052,3458,10.873,313,29743,0,0
8,2,1,19.5,1,5,1,1,0,0,0,0,0,0,0,0,150,7847,55.4912,0,0,29,1537,0,0
8,2,3,19.54,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,3,50.85,4,5,2,1,0,0,0,0,0,0,0,0,213,28391,90.2839,0,0,213,16849,0,0
8,2,3,25.11,1,5,1,1,11,706,5.0437,0,0,20,866,0,34,1383,10.4939,0,0,33,1879,0,0
6,3,1,34.62,2,5,1,1,17,841,4.6135,0,0,45,3765,0,20,590,4.0707,0,0,30,1297,0,0
7,2,1,41.11,1,7,1,1,267,26784,159.4055,4284,14.5016,568,14394,0,812,74174,335.7419,0,0,756,59808,0,0
8,2,3,28.65,4,5,1,1,110,5043.25399,41.8779,0,0,46,3940,0,250,15182,103.6013,0,0,117,9116,0,0
8,2,3,20.65,2,9,1,1,0,0,0,0,0,0,0,0,166,11083,73.8249,0,0,159,16476,25,0
8,2,3,21.67,3,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,1,24.09,2,5,1,1,0,0,0,0,0,0,0,0,347,30391,139.0219,0,0,93,5370,2,0
8,3,1,23.18,3,5,1,1,0,0,0,0,0,0,0,0,137,13154,81.4416,0,0,117,18932,0,0
7,2,3,45.01,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,1,50.09,3,5,1,1,289,25313.1548,96.9508,0,0,256,20156,0,428,32575,154.9081,0,0,375,31960,1,0
6,2,1,30.75,4,5,1,1,200,21738,94.5338,0,0,151,11707,0,215,29289,121.6375,0,0,109,9148,1,0
7,3,1,43.24,2,5,2,1,252,22856,103.7009,0,0,273,28486,23,349,40733,172.1485,0,0,287,24745,21,0
6,2,1,32.95,4,5,1,1,0,0,0,0,0,0,0,0,417,54636,228.7424,0,0,131,18052,13,0
3,2,3,43.44,1,8,1,1,14,1350,8.0149,227,0.9895,26,600,0,85,16980,86.9032,3037,10.7826,32,1118,0,0
6,2,1,33.24,1,3,1,1,82,5998,34.9187,0,0,83,7418,2,209,19485,105.3954,0,0,86,10282,86,0
8,1,2,44.59,3,5,2,1,77,4990,32.1272,575,2.4945,153,15219,0,123,6764,43.3349,0,0,307,35896,0,0
7,1,3,30.13,1,5,1,1,70,21850,81.4814,0,0,68,7460,0,46,9438,36.826,0,0,84,15997,0,0
7,3,1,22.78,1,2,1,1,0,0,0,0,0,0,0,0,204,31008,126.3429,0,0,90,5999,0,0
7,3,3,38.91,4,5,1,1,113,13503,76.1046,1598,5.8484,33,3862,0,0,0,0,0,0,9,1805,0,0
8,2,2,37.01,2,2,1,1,24,6113,32.2192,10976,63.0682,41,15313,0,70,15205,85.1312,0,0,46,10735,0,0
8,2,3,40.59,2,5,1,1,73,2402,38.3743,5059,17.2114,86,5444,0,108,7343,48.6709,0,0,91,6535,0,0
8,3,1,36.91,1,7,2,1,30,3565,19.0335,2455,8.3036,25,2221,0,105,17219,52.6998,0,0,63,12999,0,0
7,3,3,24,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,1,41.08,2,5,1,2,279,27474,145.8004,485,1.9553,223,18058,0,174,13914,63.0955,0,0,166,15571,0,0
7,1,2,46.09,4,5,1,1,105,5971,51.7118,9773,31.7089,34,9733,0,400,52343,218.9901,0,0,129,25543,0,0
7,3,1,44.95,2,5,2,1,117,12736,99.2444,15196,49.2504,187,10658,0,306,30597,115.1053,0,0,116,10853,3,0
7,1,1,17.77,4,3,1,2,0,0,0,0,0,0,0,0,454,39671,146.5694,0,0,141,9233,0,0
7,1,3,25.08,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,3,46.95,3,5,2,1,247.846354,26693,112.1961,0,0,362,36702,17,257,28967,98.0638,0,0,290,24144,28,0
7,2,3,21.67,4,5,1,1,0,0,0,0,0,0,0,0,276,19207,180.4314,0,0,2,26,0,0
7,1,1,16.49,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,3,16.78,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,1,25.11,4,3,1,1,93,9874,43.1608,0,0,16,1543,0,343,36725,160.1295,0,0,165,13851,3,0
7,2,3,20.78,2,5,1,1,0,0,0,0,0,0,0,0,226,85089,312.2937,0,0,136,18567,0,0
8,2,3,23.18,1,9,1,1,0,0,0,0,0,0,0,0,20,2002,12.1156,0,0,0,0,0,0
7,1,3,35.77,3,5,1,1,44,7500,176.4785,6427,188.9158,80,16871,0,288,51726,1093.1068,0,0,191,40003,0,0
6,2,1,41.4,3,5,1,1,168.8522,13985,63.4323,0,0,70,7316,0,108,12410,53.3293,0,0,52,3844,0,0
7,2,3,30.62,1,5,1,1,33,3849,23.4337,435,1.8283,126,8823,3,155,26815,107.031,0,0,174,28514,28,0
8,1,3,22.09,1,9,1,1,0,0,0,0,0,0,0,0,69,6966,42.8153,0,0,47,3976,0,0
7,2,1,44.95,3,5,1,1,26,2822,16.4145,144,0.6755,51,3461,0,62,7820,32.9773,0,0,60,8894,0,0
7,3,1,42.72,3,5,1,2,471,89218,353.4104,71,1.2147,287,22565,868,384,94475,360.7157,0,0,167,24025,842,0
6,3,3,37.21,3,5,1,1,372,21827,112.2932,0,0,130,4760,0,390,29211,139.3483,0,0,178,10208,3,0
8,3,1,24.59,1,5,1,1,0,0,0,0,0,0,0,0,46,3438,22.3646,0,0,43,5853,0,0
8,2,3,23.04,1,9,1,1,0,0,0,0,0,0,0,0,15,831,5.807,0,0,3,240,0,0
8,2,3,17.01,4,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,3,43.4,4,5,1,1,0,0,0,0,0,76,3297,0,1,29,0.252,0,0,3,85,0,0
7,3,1,31.47,1,5,1,1,698,89898,369.8988,0,0,802,57406,1,1151,168649,652.5681,0,0,575,50422,30,0
7,2,1,24.42,3,5,1,1,0,0,0,0,0,0,0,0,116,9169,43.1407,0,0,197,16391,2,0
7,3,1,32.13,2,5,1,1,85.7607672,7744.26719,26.8496,162,0.8248,24,1830,0,99,6425,32.0606,0,0,67,5604,0,0
8,3,3,23.5,3,5,1,1,0,0,0,0,0,0,0,0,29,1579,11.0852,0,0,42,3619,0,0
7,2,3,32.78,1,5,1,1,0,0,0,0,0,0,0,0,97,11369,135.5921,0,0,133,18311,0,0
7,2,3,40.65,3,8,1,1,279,46304,183.4806,0,0,129,16770,1,371,45537,183.3691,0,0,290,37341,2,0
8,3,1,21.18,2,5,1,1,0,0,0,0,0,0,0,0,70,14399,80.8973,0,0,50,5585,44,0
7,1,1,17.67,2,5,1,1,0,0,0,0,0,0,0,0,43,2285,12.2075,0,0,76,6398,0,0
8,2,1,29.6,4,5,1,1,129,6796.06891,58.4417,0,0,166,8375,0,180,10602,72.8054,0,0,93,4242,0,0
7,2,1,21.67,3,5,1,1,0,0,0,0,0,0,0,0,307,34142,147.7371,0,0,143,14020,0,0
8,3,3,42.42,2,5,1,1,32,2417,36.3813,3577,9.2069,78,5786,0,70,7272,106.136,3933,9.4026,125,10062,0,0
6,1,3,28.75,1,5,2,1,440,42585,190.1672,0,0,91,7874,0,610,57282,255.7071,0,0,170,10761,5,0
6,3,3,38.55,3,3,1,1,333,23264,113.2492,0,0,147,10676,0,389,48988,206.449,0,0,165,29558,0,0
7,3,1,43.93,2,7,1,1,249.953123,35388,181.2728,3218,11.3791,227,13591,0,413,65556,265.4459,0,0,283,28881,0,0
7,2,1,24.09,3,5,2,1,0,0,0,0,0,0,0,0,406,71442,284.7201,0,0,297,46650,5,0
6,2,2,38.42,2,5,1,1,36,1582,9.0958,0,0,26,606,0,64,2637,15.5722,0,0,17,481,0,0
7,1,2,43.93,2,5,1,1,86,4219.79704,42.8091,297,1.1672,60,15637,0,72,4224,21.7919,0,0,70,7498,0,0
8,3,1,23.7,4,5,2,1,0,0,0,0,0,0,0,0,86,8431,34.2902,0,0,17,1977,0,0
7,2,1,18,3,5,1,2,0,0,0,0,0,0,0,0,545,84774,349.8572,0,0,201,19674,2,0
8,3,1,19.57,3,5,2,1,0,0,0,0,0,0,0,0,18,815,5.492,0,0,16,621,0,0
8,1,1,43.73,2,5,2,1,0,0,0,0,0,0,0,0,49,19639,29.405,0,0,10,314,0,0
7,2,1,19.8,1,3,2,1,0,0,0,0,0,0,0,0,28,2001,9.6913,0,0,18,1069,0,0
7,2,1,17.63,1,3,2,1,0,0,0,0,0,0,0,0,386,87971,318.624,0,0,155,22399,12,0
8,3,1,18.78,1,7,2,1,0,0,0,0,0,0,0,0,48,2700,18.7903,0,0,140,10405,0,0
7,1,1,26.45,3,5,1,1,236,15683,77.6767,0,0,83,7859,4,0,0,0,0,0,5,110,0,0
7,2,3,20.65,2,5,1,1,0,0,0,0,0,0,0,0,8,120,1.2343,0,0,5,914,0,0
